BCUT2D_LOGPLOW,Chi2n,SlogP_VSA2,BCUT2D_CHGHI,BalabanJ,MolLogP,MinPartialCharge,BCUT2D_MRHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_MRLOW,MaxPartialCharge,MaxAbsEStateIndex,FpDensityMorgan2,BCUT2D_MWLOW,SMR_VSA3,VSA_EState3,MinAbsEStateIndex,VSA_EState7,VSA_EState5,VSA_EState8,FractionCSP3,MinEStateIndex,BCUT2D_MWHI,VSA_EState4,qed,PEOE_VSA7,Kappa3,VSA_EState6,SMR_VSA7,EState_VSA3,PEOE_VSA6,PEOE_VSA8,EState_VSA5,EState_VSA9,EState_VSA2,PEOE_VSA9,EState_VSA4,VSA_EState1,VSA_EState9,EState_VSA7,EState_VSA8,SMR_VSA6,SlogP_VSA3,SMR_VSA10,PEOE_VSA10,EState_VSA6,SMR_VSA4,PEOE_VSA11,fr_Al_OH,PEOE_VSA3,SMR_VSA9,VSA_EState10,SlogP_VSA10,NumSaturatedRings,PEOE_VSA14,SlogP_VSA12,SlogP_VSA11,fr_Ar_N,fr_pyridine,PEOE_VSA5,PEOE_VSA13,PEOE_VSA4,fr_bicyclic,fr_NH0,fr_halogen,fr_phenol_noOrthoHbond,fr_COO2,fr_unbrch_alkane,fr_aniline,fr_Ndealkylation1,SlogP_VSA7,fr_allylic_oxid,fr_ester,fr_Ndealkylation2,fr_guanido,fr_imidazole,fr_ArN,NumSaturatedCarbocycles,fr_Ar_NH,fr_oxime,Target
-2.567664862,5.7919975,43.59299705,2.348500994,1.776235629,1.7548,-0.495841838,6.331493029,-2.444856298,2.305344204,0.061876547,0.254871226,12.52336861,2.142857143,9.836974378,10.21669833,3.49816694,0.145833333,2.314634109,0.886456969,3.225734748,0.533333333,-0.145833333,35.49569167,6.596762785,0.834913169,37.91542917,2.802759086,3.376147959,22.71881894,27.94088896,11.60093989,18.6529643,7.109797541,22.07147032,11.94902056,23.38326862,32.47591246,5.24351781,1.521559351,0,10.21669833,32.47773424,0,23.19550589,5.749511833,12.13273414,5.917906046,0,0,0,5.749511833,6.023830599,5.687386275,3,0,11.60093989,5.749511833,0,0,0,5.907179729,0,3,1,1,0,0,0,1,0,5.022633314,0,0,0,0,0,1,0,0,0,1
-2.293226827,2.929758601,59.56877294,2.254535033,2.841995426,-1.8326,-0.425134795,6.510433607,-2.220521366,2.303561144,0.070457516,0.245694384,11.51707593,2,10.04555061,0,10.86507709,0.059928193,0,-0.582661031,-0.642216728,0.125,-4.644946244,25.33171862,0.380872071,0.411514965,0,4.409506144,5.411167722,24.26546827,5.687386275,0,0,24.26546827,5.106527395,4.351191436,0,0,35.74727557,0,0,7.119113305,11.92367057,13.14932512,53.79826661,0,0,0,0,1,0,0,-7.184499724,5.687386275,0,112.3389327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.284592251,5.5764356,5.106527395,2.331919396,2.214535429,2.7174,-0.398728534,5.536893746,-2.301029089,2.370325646,0.125545478,0.140070467,11.57550454,0.695652174,9.800120805,0,11.57550454,0.644178005,0,0,0,0.052631579,-1.310416667,16.28441904,20.109298,0.441504662,53.08855689,2.718433057,21.56519747,89.4867593,17.06215882,36.39820241,17.06215882,0,17.20100243,0,0,16.69035448,0,0,36.39820241,0,17.20100243,5.601050811,17.06215882,5.601050811,36.39820241,0,0,1,0,0,0,17.06215882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1
-2.056563659,2.224910762,9.673627043,1.996557473,3.492167041,0.39932,-0.50292227,5.241328491,-2.024304586,2.055187039,0.457014261,0.222910459,10.7287037,2.2,10.3136237,4.567099648,9.053796296,0.162037037,1.622407407,-0.162037037,1.691203704,0.285714286,-0.323518519,16.26559934,0.266759259,0.564917876,6.9237372,0.899659864,1.335648148,28.18046621,5.693927995,0,19.31088262,6.066367068,5.106527395,11.17830223,5.693927995,0,1.691203704,1.772314815,0,0,0,7.047671983,0,0,24.7353524,7.047671983,5.749511833,0,0,5.749511833,0,0,0,0,0,5.749511833,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.373079334,7.409377735,23.89660227,2.258504944,1.386635957,4.297,-0.442585652,5.912970196,-2.31467227,2.289716054,0.067995919,0.28911717,13.66514812,1.866666667,9.882789097,4.899909731,0,0.136017994,1.806389016,6.038876391,1.881335604,0.24,-0.38173482,19.14219114,8.456985601,0.664874426,60.07235487,4.447965451,17.9422416,94.69174084,36.87587417,42.31863673,19.63426922,11.62981856,10.15081841,17.48464799,5.563451492,18.40509474,19.26601252,0,17.03264387,23.97360277,13.08951281,6.544756406,5.907179729,5.817220841,30.33183534,5.733667477,11.52049484,0,4.390415048,11.84086864,0,4.390415048,1,0,0,0,0,0,0,5.907179729,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-2.451481647,10.22183804,36.28672918,2.392978397,1.487668732,8.1172,-0.45405541,6.300973597,-2.413829963,2.377628383,-0.166747404,0.306174214,13.10297764,1.486486486,9.835532001,4.899909731,0.663478858,0.034087103,11.19903623,-0.425172409,4.597103794,0.548387097,-0.635685395,35.49569225,0.911189139,0.132670988,61.34805355,9.535473155,13.38798287,70.49769369,36.2693713,69.18234096,49.35888411,44.23684225,16.33780284,17.56977108,0,44.46018558,19.31806129,0,24.26546827,11.82364693,19.63426922,15.13245095,23.35349012,11.41827165,12.13273414,0,5.783244946,0,4.390415048,0,6.127412001,4.390415048,1,5.969305288,11.60093989,0,0,0,0,0,0,0,1,2,0,0,5,0,0,5.022633314,0,1,1,0,0,0,0,0,0,0
-2.675698368,9.548414228,39.60607631,2.752227838,1.850583402,3.3504,-0.381143924,6.286343709,-2.591924881,2.691786045,-0.184680206,0.183761598,16.78284587,2,9.448517789,0,11.42741849,0.181301243,5.561337186,-2.921877028,5.229627915,0.681818182,-2.145394581,35.49566391,-5.418967379,0.711072211,50.17405437,2.022412729,0,23.80116485,24.8355694,25.49659904,23.16870861,12.15204021,11.60093989,24.00197606,5.880003445,0,16.78284587,0,0,0,5.880003445,14.38361155,28.95067473,5.601050811,26.84723171,28.58369908,23.01849466,1,4.390415048,0,5.791194118,4.390415048,3,0,11.60093989,0,0,0,11.60093989,0,0,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0
-1.91539451,2.122536706,10.02983844,2.117738033,3.306535413,1.536,-0.504349734,6.322502233,-1.993378319,2.330604521,-0.384380076,0.272759461,10.22639582,2.166666667,10.24461221,0,19.13594986,0.102592593,0,-0.331234568,0,0,-0.637222222,35.49569124,4.877314815,0.302763201,0,1.400866006,2.077839506,27.26968572,0,11.60093989,12.13273414,0,22.44113476,22.1469177,15.63333064,12.13273414,0,0,0,0,5.733667477,0,22.97571244,0,0,0,5.749511833,0,0,5.749511833,5.428734568,11.37477255,0,0,11.60093989,5.749511833,0,0,0,5.687386275,0,0,1,1,1,0,0,1,0,5.022633314,0,0,0,0,0,1,0,0,0,1
-2.17220474,7.832286396,12.97054686,2.236220242,2.901144415,4.3389,-0.744011683,7.856394309,-2.262292194,2.356899333,0.458539721,0.124842899,11.84063173,1.454545455,9.830488268,0,1.296550926,0.034333782,0,0,12.02771719,0.444444444,-4.541542304,32.2397842,1.229768637,0.734699806,32.72933235,3.178644921,9.300833333,41.45873833,10.94967571,71.87425854,0,0,0,10.31047394,4.895483476,10.94967571,35.5218952,-4.541542304,38.9703128,20.7712116,0,20.9481078,20.89057529,10.11812686,12.13273414,0,0,0,8.417796984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.708582474,9.219203812,97.27424145,2.639188578,1.508034016,-0.2403,-0.479672802,8.013161622,-2.435867767,2.503644671,-0.160762157,0.327399385,13.31949337,1.777777778,9.953713695,25.3333064,14.18007738,0.020020006,0,-4.120721688,5.674209371,0.47826087,-1.261721545,32.16690711,0.40348667,0.344807402,26.33466309,4.271776707,4.111258895,35.89528683,12.1082079,30.33183534,24.38129167,21.56170441,0,13.08951281,0,4.899909731,-0.757720023,0,0,10.63357721,19.63426922,23.97268592,47.39102367,23.4993953,51.10304694,0,0,0,9.589074368,0,1.28200968,4.794537184,3,23.81477926,11.76188495,0,0,0,11.76188495,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.364053132,2.73753768,43.88421257,2.016759898,3.154490065,-0.3151,-0.39051529,4.186395699,-2.213793541,1.842324572,-0.870213879,0.101493486,8.38625,1.714285714,10.53912572,0,8.38625,0.28125,0,0,1.114583333,1,0.28125,16.25173272,0,0.476183931,0,5.92,0,0,0,0,0,0,5.106527395,6.606881965,27.74989791,11.02778726,0.84375,6.155416667,0,21.14301595,34.29465432,0,0,6.544756406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-2.311129974,1.394918266,14.66693282,2.517407905,5.108227201,3.0566,-0.219863058,8.018492792,-2.172702917,2.457906942,0.596570646,0.296321985,10.88194444,0.909090909,11.78532264,0,0,2.626736111,0,0,0,1,-4.421296296,35.58885677,0,0.644414828,0,2.831200543,0,0,0,69.60563934,0,0,69.60563934,0,0,0,16.51041667,-4.421296296,0,0,0,9.837253136,79.44289248,0,0,0,0,0,8.417796984,0,29.99421296,0,0,0,69.60563934,0,0,0,0,6.249135839,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.957175122,2.771050697,6.606881965,1.907716477,2.370186,2.4477,-0.493599342,5.409696797,-2.038612071,2.125980128,0.309211926,0.118937128,5.525947106,1.916666667,10.28538863,0,0,0.77577919,2.263242945,0.900601852,2.937261485,0.4,0.77577919,16.47669253,6.301726295,0.549072808,30.6862899,2.824008536,7.484667423,24.26546827,0,13.34455882,5.687386275,0,10.47053043,0,6.606881965,30.88542332,5.445833333,0,24.26546827,6.9237372,12.34054944,0,5.687386275,5.749511833,0,0,0,0,0,5.749511833,0,5.687386275,0,0,0,5.749511833,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
-2.318574077,5.196737663,30.5764164,2.144830663,1.950092881,2.84042,-0.507886021,5.897436072,-2.250725514,2.276768516,0.475195957,0.11715624,9.74129816,1.952380952,10.15739357,5.316788604,13.0397081,0.269381089,0,1.254490216,4.477986426,0.235294118,0.269381089,16.25474965,3.267401765,0.905670967,31.18920547,3.159992674,15.67676207,54.09438804,6.544756406,23.7625527,23.98589602,5.563451492,0,5.749511833,13.08951281,30.29990515,0,0,12.13273414,46.39830854,24.53417895,0,17.21039234,11.58513162,12.13273414,4.992404733,0,0,0,5.749511833,0,11.37477255,0,0,0,5.749511833,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
-2.196843968,4.796875471,44.66095376,2.061757627,2.394548172,2.617,-0.460732709,5.893155795,-2.101156755,2.103258453,0.048166078,0.337667198,11.73668127,1.947368421,10.17540931,4.899909731,3.311027281,0.262075749,2.317076379,-0.262075749,4.280133349,0.533333333,-0.262075749,16.53335499,1.637119604,0.578688143,44.78163386,6.246200235,7.425538549,29.82891977,12.17033346,13.34455882,18.77689909,6.420821623,4.736862954,5.969305288,5.563451492,25.19772071,5.176292512,3.898019288,31.12798783,12.2405258,39.10852735,4.736862954,11.65669156,6.606881965,12.13273414,0,0,0,4.794537184,0,0,5.687386275,0,5.969305288,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
-2.607422051,19.24199935,113.9124029,2.452490092,1.191153257,3.3685,-0.488917067,5.990730837,-2.315279016,2.261976823,-0.142549709,0.40701569,15.30585884,1.168831169,9.993043221,41.78461988,17.86431431,0.038474668,0.651663645,-3.761241869,0.617250132,0.327586207,-1.417275389,16.55906231,15.65127202,0.059766406,71.82357994,14.85813221,33.61566249,173.5405436,53.99659942,121.3273414,55.87256781,4.899909731,20.94106086,51.73837733,6.544756406,16.46637642,11.77162982,0,60.66367068,36.88471014,26.17902562,59.37343289,52.43924338,54.71140516,85.05961546,11.46733495,0,0,4.794537184,5.749511833,0,4.794537184,2,6.093240071,0,5.749511833,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.801661998,1.889236887,17.32285233,1.958363257,3.061688151,1.1064,-0.507679417,5.396535802,-1.994850138,2.243536393,0.397739604,0.125734939,8.885,1.6,10.2858225,0,17.77,0.002916667,0,0.436296296,0,0.142857143,-0.002916667,16.46627035,0,0.613817827,0,1.312840333,4.071388889,18.19910121,5.749511833,0,18.19910121,25.30889875,14.94991774,11.49902367,7.109797541,0,4.755833333,1.466481481,0,0,7.109797541,0,0,17.2485355,0,0,0,0,0,17.2485355,0,0,0,0,0,17.2485355,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.427643845,8.066794065,50.98471888,2.236022308,1.739689847,2.9505,-0.493601479,7.890272474,-2.218165623,2.19190775,-0.138456347,0.321573702,12.02354421,1.9,9.925517999,10.03888347,12.77171697,0.057843863,7.325432997,0.351670777,4.827875788,0.681818182,-3.601087932,32.23322863,0.748934703,0.384302205,75.22853422,9.447828505,6.036296337,29.82891977,13.02770359,31.89811458,0,25.68328649,4.736862954,12.17367523,12.35973557,43.16202543,32.13812826,-3.601087932,19.05647134,10.03888347,25.44924838,21.23864996,15.99259644,11.79135266,12.13273414,5.917906046,0,0,13.13989185,5.749511833,0,0,1,5.969305288,0,5.749511833,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.703346933,5.447134236,61.50038601,2.636115659,1.979437855,0.5373,-0.479672802,8.013642556,-2.431009621,2.502136207,-0.160482094,0.327399385,12.12287659,2.238095238,9.958901206,10.21669833,11.69768869,0.211082294,1.709305222,-0.594556405,7.182738523,0.615384615,-1.004939749,32.16794143,0,0.419830053,13.8474744,2.914805044,-1.459491724,12.65495579,5.752853607,6.076020107,10.49987606,28.42367963,0,22.94108588,5.752853607,0,-0.566242422,0,0,11.89572429,11.50570721,14.38361155,41.30743465,17.45755447,19.92349451,0,0,0,4.794537184,0,2.836491468,0,2,5.969305288,23.5237699,0,0,0,30.10270558,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.33570565,1.980276174,6.031114512,1.886890783,2.453018744,0.6818,-0.350231556,5.72797674,-2.034015425,2.01262642,0.250477519,0.330294334,10.22123441,1.909090909,10.3192684,5.425791397,0,0.602913832,0,0,0,0,-0.602913832,16.16252869,10.49542895,0.543971515,12.13273414,2.57316679,8.616669974,30.33183534,0,18.19910121,0,0,5.733667477,0,5.687386275,5.687386275,0,0,30.33183534,10.85158279,5.425791397,0,11.71850079,0,0,5.733667477,0,0,4.794537184,0,0,10.48192346,0,6.031114512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.434891098,5.52088345,41.82195795,2.19467009,2.243584852,1.2683,-0.477497024,5.931132393,-2.297210479,2.252222005,0.069456534,0.340722851,14.49490882,2.043478261,10.09212392,9.883888252,12.45881711,0.10012448,1.32583727,-1.7987209,5.261003156,0.375,-1.300287416,19.14221518,0.01179721,0.891026298,19.05647134,2.676299453,2.805705782,39.93357762,30.83835621,0,44.30684982,6.196843572,5.106527395,10.94967571,11.20408699,19.15587988,16.16685634,0,11.82364693,5.316788604,31.07893535,6.544756406,22.55961649,11.38067233,10.63346672,0,0,0,9.184952232,0,0,10.07780132,1,5.969305288,0,0,1,1,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.687898823,12.66974775,102.3435012,2.614976842,1.429983709,3.7236,-0.450453559,5.927656018,-2.46746422,2.3654884,-0.223134436,0.339754957,13.97303188,0.433333333,9.829448022,29.90387113,0,0.106379591,3.496853686,-6.508722132,0,0.142857143,-1.994731775,16.66913372,-0.638277544,0.126452885,72.79640482,9.45548533,16.86865984,180.5392366,0,0,74.36212286,147.1585277,28.42117772,33.38070895,33.38070895,0,36.16072465,0,0,29.90387113,0,28.42117772,35.81583173,0,0,0,36.62379833,0,28.7672231,0,0,0,1,35.81583173,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1
-2.122371659,3.824890629,11.06384299,2.295398992,2.124666471,3.25412,-0.36086762,6.041620344,-2.078295974,2.293974833,-0.137118775,0.415912065,12.35030035,1.894736842,10.16158125,5.156663257,5.903751522,0.23601659,-3.150441416,-0.150073749,1.564151192,0.166666667,-4.395233082,19.41317547,-0.273004417,0.910822991,31.18920547,2.928096338,4.165985922,47.34946225,5.760247419,5.156663257,5.687386275,18.32957771,4.523094937,11.25083777,11.76029506,12.13273414,41.77844366,0,0,10.47345186,5.316788604,6.176298517,11.594566,11.32369891,6.9237372,0,0,0,0,0,0,18.85863142,0,6.176298517,0,0,1,0,0,5.907179729,13.17124514,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.700589013,8.790544581,79.74841832,2.677818244,2.067670622,-0.5042,-0.507735423,6.24279624,-2.533148262,2.554176402,-0.169046019,0.255449921,13.65505055,1.78125,9.539886831,4.899909731,54.89267167,0.024546748,-1.589559713,-8.866450126,1.676689867,0.409090909,-2.89477903,16.35363517,1.468646049,0.327470202,31.64306857,2.478484044,3.131184238,46.23137812,5.563451492,19.05647134,11.49101058,25.06162076,5.733667477,11.31296332,23.62716475,0,0,2.919900716,0,0,14.09534397,14.38361155,23.23283449,22.84094611,19.05647134,17.56947957,11.38429576,4,0,5.749511833,0,0,1,0,0,5.749511833,0,0,0,5.907179729,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-2.711116352,8.709820748,76.29902892,2.53123631,1.311960729,-0.115,-0.543162073,8.06935404,-2.500817842,2.4548301,-0.671000562,0.428873666,13.14631996,2.069767442,10.04601817,24.55819536,21.10509486,0.077390012,3.779359517,-3.194978769,1.686372813,0.272727273,-4.678699224,32.19515878,0.906210779,0.068023502,6.9237372,6.898635234,2.718070555,46.33306438,20.77727881,16.91759768,45.26672513,23.09867083,14.62441179,29.01273786,17.3602726,27.91917417,17.57705066,-2.777876629,46.60855074,24.81399835,17.44703063,30.8339204,82.76643905,25.07026759,6.9237372,12.20338471,16.73334282,0,14.11612645,11.25737949,4.307896831,5.13155848,1,7.746488431,54.13953082,0,4,1,23.09867083,11.81435946,9.357518502,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-2.476031298,4.009512134,42.09264248,2.178567287,1.985750187,1.0607,-0.507964317,5.731682979,-2.35161659,2.191342098,-0.128606281,0.219066641,11.16098146,1.6875,10.20859297,4.899909731,9.198474574,0.143848262,0,0.427294501,4.858477013,0.416666667,0.143848262,16.25469641,1.098150038,0.769320904,24.26546827,2.266514984,7.177463467,24.26546827,0,0,38.7901491,0,0,11.65669156,0,31.8664119,0,0,17.03264387,4.899909731,31.07893535,4.794537184,11.594566,5.749511833,19.05647134,0,0,0,0,5.749511833,0,5.687386275,1,0,0,5.749511833,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.234169584,4.880096171,31.62616678,2.426755495,2.478440034,1.6896,-0.507149959,6.322884418,-2.183757563,2.426646036,-0.385204542,0.281094937,12.62518519,1,9.811466402,0,41.89170005,0.668983371,0,-3.705729403,0,0,-1.19,16.6321325,-4.373817082,0.529547512,12.13273414,1.827941095,3.362124591,66.74791078,0,0,12.13273414,0,0,0,20.97352508,24.26546827,0,0,0,0,0,0,22.94126244,22.62592665,0,0,0,0,0,11.49902367,0,11.37477255,0,0,0,11.49902367,0,0,0,11.37477255,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.025870535,4.648401036,25.53263697,2.202301074,2.407728671,1.988,-0.507822516,5.882329256,-2.086079801,2.387673145,0.432904182,0.238291222,12.15011401,1.5,10.08032659,0,47.92316682,0.030432729,0,-2.656421013,0,0,-0.915532407,16.36076161,-1.110062358,0.464146274,12.13273414,1.956867218,5.529685913,40.55516292,0,0,18.19910121,12.13273414,4.417150937,33.79196693,5.563451492,18.19910121,5.330183296,0,0,0,0,0,10.96924436,33.96729169,0,0,5.760247419,0,0,40.07125808,0,0,0,0,0,28.74755917,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.433790626,9.392360223,63.88563236,2.143722911,1.23529956,4.59032,-0.323844002,6.041186003,-2.318663437,2.244743235,0.102200474,0.255159162,12.92950725,1.783783784,10.09864961,24.75175502,6.293713638,0.142800625,5.216715026,0.333003824,7.235456886,0.24137931,-0.142800625,16.14917454,6.081945305,0.389416163,67.56288164,6.354664605,19.31483792,95.94455587,17.19917705,18.19910121,73.81598828,5.563451492,0,5.907179729,5.693927995,55.23199928,0,2.159670399,67.58740788,42.43300422,43.86027481,6.544756406,23.23029156,0,18.59053071,0,0,0,9.967957042,11.25737949,0,17.32311183,1,0,0,0,3,1,0,5.907179729,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
-2.160418077,3.30872845,34.39789342,2.18959594,2.891985104,0.53442,-0.35785768,7.908385115,-2.023307783,2.13078711,-0.391698087,0.342377597,11.28335695,2.1875,10.58221634,9.551078169,10.62440815,0.036252362,1.132835412,0.192230253,3.21666462,0.625,-3.126007653,32.22782763,0,0.558463504,4.923311049,2.782585916,0,22.13556634,5.824404498,6.9237372,12.67659081,4.567099648,0,23.8683264,5.752853607,6.196843572,23.86553335,-3.126007653,0,4.983978521,11.50570721,16.38200954,15.65511591,12.74159998,13.8474744,0,15.66165763,0,17.96887515,0,0,5.817862778,0,5.817862778,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-2.614724781,3.026585998,17.84547397,2.466830771,3.007363975,0.1588,-0.27682304,6.185839501,-2.311683988,2.279661618,-0.144385894,0.327631867,11.40638889,1.384615385,9.792221684,10.63357721,4.185277778,0.397268519,0.794537037,-0.988425926,3.496936886,0.625,-1.061597222,16.19751469,-1.061597222,0.600029401,12.84164325,1.298668957,-0.729143519,0,12.84164325,13.8474744,0,0,0,0,0,0,0,0,0,10.63357721,0,9.589074368,17.84547397,5.414990469,13.8474744,5.414990469,0,0,4.794537184,0,0,4.794537184,1,6.031114512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.52673515,7.533669097,48.18763773,2.339833816,1.794532414,2.5731,-0.479913767,6.015778977,-2.270837767,2.269274829,-0.146049507,0.323145382,13.28190928,1.870967742,10.01900518,5.316788604,12.52908812,0.247563394,2.187440714,-1.838926145,1.563344117,0.375,-1.08812651,16.53393788,2.611334086,0.60095346,49.80029374,5.917223966,15.77286477,65.7242066,31.37067277,48.53093655,5.687386275,4.899909731,4.736862954,12.51406169,12.64872279,11.12690298,5.233256383,0,42.46456948,5.316788604,18.0515481,31.96211775,23.53317658,12.58659724,19.05647134,0,0,0,0,0,0,5.687386275,0,11.93861058,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-2.022558277,1.296045816,9.967957042,1.743371561,3.502117039,0.43249,-0.338760234,7.709697609,-1.7798196,1.668075203,1.088153435,0.251075172,10.34805556,2.375,10.67645735,9.967957042,0,0.172453704,1.501157407,0,0,0,-0.172453704,32.09199813,-0.172453704,0.497702082,12.21787344,1.035273518,1.370833333,27.38808049,4.771065771,0,12.26321064,12.26321064,0,5.559266895,0,0,0.358796296,0,0,22.18583048,0,0,12.21787344,0,0,0,4.771065771,0,0,0,4.588425926,0,0,0,12.21787344,0,2,0,0,5.559266895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
-2.122573572,3.300767127,18.6151606,2.153429953,2.276726284,1.22952,-0.398727717,7.925173653,-2.038951502,2.192588416,0.600880882,0.263206343,11.90909864,1.882352941,10.31917494,10.19736362,8.371540585,0.138475057,0,0,1.748692163,0.111111111,-3.614398148,32.23339327,6.000254177,0.817330737,31.18920547,2.714433425,5.92752551,29.27309197,10.69500997,11.33678588,5.687386275,35.60225415,5.733667477,10.02704196,4.895483476,0,26.16934429,-3.614398148,0,14.91945848,10.45576234,10.02329115,32.17902179,5.007623697,6.9237372,0,0,0,8.417796984,0,1.17523303,10.81894475,0,0,11.33678588,0,2,0,10.19736362,10.02329115,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1
-2.422348977,4.836152035,36.73138541,2.23168192,1.864286337,2.955,-0.449709601,6.30540497,-2.319364393,2.24999398,0.098316563,0.409242752,11.60331613,2.2,10.04766486,4.899909731,4.03519835,0.225039983,1.526707466,0,3.626811782,0.5,-0.225039983,35.49569136,7.458552096,0.841816754,37.96448165,3.695497217,5.740962823,23.22173452,36.44825519,11.60093989,24.15398695,0,22.07147032,6.093240071,17.98165451,18.52902952,4.999076911,0,19.05647134,5.316788604,30.74685086,4.736862954,29.06895251,0,10.9662768,0,0,0,4.794537184,0,5.877530566,16.16930973,1,6.093240071,11.60093989,0,0,0,0,0,0,0,1,1,0,0,0,2,0,5.022633314,0,0,1,0,0,1,0,0,0,1
-2.06281466,4.771007214,20.42610958,2.24378168,2.554066874,1.3128,-0.504142834,6.21647601,-2.104590838,2.43750887,0.394871578,0.344105857,11.99623772,1.045454545,10.01603185,0,38.65848492,0.005972222,0,-2.751175779,0,0,-0.940880574,16.41268664,-2.695668934,0.216284536,12.13273414,1.257168662,1.929128874,32.97298114,0,0,10.77244843,0,8.834301874,21.54489686,10.77244843,12.13273414,9.86675548,0,0,0,0,0,32.71093714,0,0,0,22.66506395,0,9.589074368,22.99804733,0,0,0,11.25117264,0,22.99804733,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.651887823,11.44409121,52.30061489,2.734169905,1.794097901,3.9427,-0.457495263,6.208803141,-2.606501109,2.693501642,-0.205372529,0.306028257,13.8581587,1.833333333,9.456581116,0,11.35465711,0.076726011,5.785881155,-2.444735986,8.690514249,0.714285714,-1.544909166,35.49574587,-2.055973499,0.417195523,43.25031717,3.799335829,0,23.80116485,12.84164325,46.26781064,40.88452415,0,21.0746658,54.09442187,6.103966388,5.57310453,11.27896359,0,26.84723171,0,6.606881965,28.65187464,35.10604036,0,25.99951461,34.50160512,17.99117772,1,0,0,7.039193487,0,3,11.93861058,11.60093989,0,0,0,11.60093989,0,0,5,0,1,0,0,0,0,0,0,4,2,0,0,0,0,3,0,0,0
-2.298834172,3.816225571,30.87271431,2.067740076,2.111112142,2.80372,-0.359919044,7.106045512,-2.222018353,2.170403533,0.469968949,0.122717147,4.49997449,2.333333333,10.22963109,4.899909731,2.126389676,0.96571027,5.462813917,1.105601852,4.224800957,0.416666667,0.96571027,32.13347321,1.342881944,0.748031501,42.50648037,2.476442727,2.149537824,27.96304863,0,0,25.01433199,16.86142031,0,0,0,18.9251326,0,2.100805933,0,47.4621937,20.13718479,0,23.24842577,5.835619786,11.33678588,4.992404733,0,0,0,0,1.779023526,0,0,0,11.33678588,0,0,0,11.33678588,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
